Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cum_Cured,Cum_Deaths,Cum_Confirmed,Cured,Deaths,Confirmed
936,14/04/20,5:00 PM,Gujarat,-,-,55,26,617,8,0,78
969,15/04/20,5:00 PM,Gujarat,-,-,59,30,695,4,4,78
1002,16/04/20,5:00 PM,Gujarat,-,-,64,36,871,5,6,176
1035,17/04/20,5:00 PM,Gujarat,-,-,74,38,1021,10,2,150
1068,18/04/20,5:00 PM,Gujarat,-,-,88,48,1272,14,10,251
1101,19/04/20,5:00 PM,Gujarat,-,-,94,58,1604,6,10,332
1134,20/04/20,5:00 PM,Gujarat,-,-,106,67,1851,12,9,247
1167,21/04/20,5:00 PM,Gujarat,-,-,131,77,2066,25,10,215
1200,22/04/20,5:00 PM,Gujarat,-,-,144,95,2272,13,18,206
1232,23/04/20,5:00 PM,Gujarat,-,-,179,103,2407,35,8,135
1264,24/04/20,5:00 PM,Gujarat,-,-,258,112,2624,79,9,217
1296,25/04/20,5:00 PM,Gujarat,-,-,265,127,2815,7,15,191
1328,26/04/20,5:00 PM,Gujarat,-,-,282,133,3071,17,6,256
1360,27/04/20,5:00 PM,Gujarat,-,-,313,151,3301,31,18,230
1392,28/04/20,5:00 PM,Gujarat,-,-,394,162,3548,81,11,247
1424,29/04/20,5:00 PM,Gujarat,-,-,434,181,3774,40,19,226
1456,30/04/20,5:00 PM,Gujarat,-,-,527,197,4082,93,16,308
1488,01/05/20,5:00 PM,Gujarat,-,-,613,214,4395,86,17,313
1520,02/05/20,5:00 PM,Gujarat,-,-,735,236,4721,122,22,326
1552,03/05/20,5:00 PM,Gujarat,-,-,896,262,5055,161,26,334
1584,04/05/20,5:00 PM,Gujarat,-,-,1042,290,5428,146,28,373
1616,05/05/20,5:00 PM,Gujarat,-,-,1195,319,5804,153,29,376
1649,06/05/20,8:00 AM,Gujarat,-,-,1381,368,6245,186,49,441
1682,07/05/20,8:00 AM,Gujarat,-,-,1500,396,6625,119,28,380
1715,08/05/20,8:00 AM,Gujarat,-,-,1709,425,7012,209,29,387
1748,09/05/20,8:00 AM,Gujarat,-,-,1872,449,7402,163,24,390
1781,10/05/20,8:00 AM,Gujarat,-,-,2091,472,7796,219,23,394
1814,11/05/20,8:00 AM,Gujarat,-,-,2545,493,8194,454,21,398
1847,12/05/20,8:00 AM,Gujarat,-,-,2780,513,8541,235,20,347
1880,13/05/20,8:00 AM,Gujarat,-,-,3246,537,8903,466,24,362
1913,14/05/20,8:00 AM,Gujarat,-,-,3562,566,9267,316,29,364
1946,15/05/20,8:00 AM,Gujarat,-,-,3753,586,9591,191,20,324
1979,16/05/20,8:00 AM,Gujarat,-,-,4035,606,9931,282,20,340
2012,17/05/20,8:00 AM,Gujarat,-,-,4308,625,10988,273,19,1057
2045,18/05/20,8:00 AM,Gujarat,-,-,4499,659,11379,191,34,391
2078,19/05/20,8:00 AM,Gujarat,-,-,4804,694,11745,305,35,366
2111,20/05/20,8:00 AM,Gujarat,-,-,5043,719,12140,239,25,395
2145,21/05/20,8:00 AM,Gujarat,-,-,5219,749,12537,176,30,397
2179,22/05/20,8:00 AM,Gujarat,-,-,5488,773,12905,269,24,368
2213,23/05/20,8:00 AM,Gujarat,-,-,5880,802,13268,392,29,363
2247,24/05/20,8:00 AM,Gujarat,-,-,6169,829,13664,289,27,396
2282,25/05/20,8:00 AM,Gujarat,-,-,6412,858,14056,243,29,392
2317,26/05/20,8:00 AM,Gujarat,-,-,6636,888,14460,224,30,404
2353,27/05/20,8:00 AM,Gujarat,-,-,7139,915,14821,503,27,361
2389,28/05/20,8:00 AM,Gujarat,-,-,7549,938,15195,410,23,374
2425,29/05/20,8:00 AM,Gujarat,-,-,8003,960,15562,454,22,367
2461,30/05/20,8:00 AM,Gujarat,-,-,8611,980,15934,608,20,372
2497,31/05/20,8:00 AM,Gujarat,-,-,9230,1007,16343,619,27,409
2533,01/06/20,8:00 AM,Gujarat,-,-,9919,1038,16779,689,31,436
2569,02/06/20,8:00 AM,Gujarat,-,-,10780,1063,17200,861,25,421
2605,03/06/20,8:00 AM,Gujarat,-,-,11894,1092,17617,1114,29,417
2641,04/06/20,8:00 AM,Gujarat,-,-,12212,1122,18100,318,30,483
2677,05/06/20,8:00 AM,Gujarat,-,-,12667,1155,18584,455,33,484
2713,06/06/20,8:00 AM,Gujarat,-,-,13003,1190,19094,336,35,510
2749,07/06/20,8:00 AM,Gujarat,-,-,13316,1219,19592,313,29,498
2785,08/06/20,8:00 AM,Gujarat,-,-,13635,1249,20070,319,30,478
2821,09/06/20,8:00 AM,Gujarat,-,-,13956,1280,20545,321,31,475
2857,10/06/20,8:00 AM,Gujarat,-,-,14365,1313,21014,409,33,469
2894,11/06/20,8:00 AM,Gujarat,-,-,14735,1347,21521,370,34,507
2930,12/06/20,8:00 AM,Gujarat,-,-,15101,1385,22032,366,38,511
2966,13/06/20,8:00 AM,Gujarat,-,-,15493,1415,22527,392,30,495
3002,14/06/20,8:00 AM,Gujarat,-,-,15883,1448,23038,390,33,511
3038,15/06/20,8:00 AM,Gujarat,-,-,16325,1477,23544,442,29,506
3074,16/06/20,8:00 AM,Gujarat,-,-,16664,1505,24055,339,28,511
3110,17/06/20,8:00 AM,Gujarat,-,-,17082,1533,24577,418,28,522
3146,18/06/20,8:00 AM,Gujarat,-,-,17430,1560,25093,348,27,516
3182,19/06/20,8:00 AM,Gujarat,-,-,17819,1591,25601,389,31,508
3218,20/06/20,8:00 AM,Gujarat,-,-,18159,1618,26141,340,27,540
3254,21/06/20,8:00 AM,Gujarat,-,-,18694,1638,26680,535,20,539
3290,22/06/20,8:00 AM,Gujarat,-,-,19349,1663,27260,655,25,580
3326,23/06/20,8:00 AM,Gujarat,-,-,19909,1684,27825,560,21,565
3362,24/06/20,8:00 AM,Gujarat,-,-,20513,1710,28371,604,26,546
3398,25/06/20,8:00 AM,Gujarat,-,-,21088,1735,28943,575,25,572
3434,26/06/20,8:00 AM,Gujarat,-,-,21498,1753,29520,410,18,577
3470,27/06/20,8:00 AM,Gujarat,-,-,22030,1771,30095,532,18,575
3506,28/06/20,8:00 AM,Gujarat,-,-,22409,1789,30709,379,18,614
3542,29/06/20,8:00 AM,Gujarat,-,-,22800,1808,31320,391,19,611
3578,30/06/20,8:00 AM,Gujarat,-,-,23240,1827,31938,440,19,618
3614,01/07/20,8:00 AM,Gujarat,-,-,23662,1846,32557,422,19,619
3650,02/07/20,8:00 AM,Gujarat,-,-,24030,1867,33232,368,21,675
3686,03/07/20,8:00 AM,Gujarat,-,-,24593,1886,33913,563,19,681
3722,04/07/20,8:00 AM,Gujarat,-,-,24933,1904,34600,340,18,687
3758,05/07/20,8:00 AM,Gujarat,-,-,25406,1925,35312,473,21,712
3794,06/07/20,8:00 AM,Gujarat,-,-,25892,1943,36037,486,18,725
3830,07/07/20,8:00 AM,Gujarat,-,-,26315,1960,36772,423,17,735
3866,08/07/20,8:00 AM,Gujarat,-,-,26720,1977,37550,405,17,778
3902,09/07/20,8:00 AM,Gujarat,-,-,27289,1993,38333,569,16,783
3938,10/07/20,8:00 AM,Gujarat,-,-,27718,2008,39194,429,15,861
3974,11/07/20,8:00 AM,Gujarat,-,-,28147,2022,40069,429,14,875
4010,12/07/20,8:00 AM,Gujarat,-,-,28649,2032,40941,502,10,872
4046,13/07/20,8:00 AM,Gujarat,-,-,29162,2045,41820,513,13,879
4082,14/07/20,8:00 AM,Gujarat,-,-,29770,2055,42722,608,10,902
4118,15/07/20,8:00 AM,Gujarat,-,-,30503,2069,43637,733,14,915
4154,16/07/20,8:00 AM,Gujarat,-,-,31286,2079,44552,783,10,915
4190,17/07/20,8:00 AM,Gujarat,-,-,32103,2089,45481,817,10,929
4226,18/07/20,8:00 AM,Gujarat,-,-,32973,2106,46430,870,17,949
4262,19/07/20,8:00 AM,Gujarat,-,-,34035,2122,47390,1062,16,960
4297,20/07/20,8:00 AM,Gujarat,-,-,34901,2142,48355,866,20,965
4332,21/07/20,8:00 AM,Gujarat,-,-,35678,2162,49353,777,20,998
42,04/03/20,6:00 PM,Haryana,0,2,0,0,2,0,0,0
47,05/03/20,6:00 PM,Haryana,0,2,0,0,2,0,0,0
53,06/03/20,6:00 PM,Haryana,0,2,0,0,2,0,0,0
64,07/03/20,6:00 PM,Haryana,0,2,0,0,2,0,0,0
71,08/03/20,6:00 PM,Haryana,0,2,0,0,2,0,0,0
84,09/03/20,6:00 PM,Haryana,0,2,0,0,2,0,0,0
89,10/03/20,6:00 PM,Haryana,0,2,0,0,2,0,0,0
100,11/03/20,6:00 PM,Haryana,0,14,0,0,14,0,0,12
111,12/03/20,6:00 PM,Haryana,0,14,0,0,14,0,0,0
124,13/03/20,6:00 PM,Haryana,0,14,0,0,14,0,0,0
137,14/03/20,6:00 PM,Haryana,0,14,0,0,14,0,0,0
151,15/03/20,6:00 PM,Haryana,0,14,0,0,14,0,0,0
165,16/03/20,6:00 PM,Haryana,0,14,0,0,14,0,0,0
180,17/03/20,6:00 PM,Haryana,1,14,0,0,15,0,0,1
195,18/03/20,6:00 PM,Haryana,3,14,0,0,17,0,0,2
213,19/03/20,6:00 PM,Haryana,3,14,0,0,17,0,0,0
233,20/03/20,6:00 PM,Haryana,3,14,0,0,17,0,0,0
253,21/03/20,6:00 PM,Haryana,3,14,0,0,17,0,0,0
276,22/03/20,6:00 PM,Haryana,7,14,0,0,21,0,0,4
299,23/03/20,6:00 PM,Haryana,12,14,0,0,26,0,0,5
322,24/03/20,6:00 PM,Haryana,14,14,11,0,28,11,0,2
346,25/03/20,6:00 PM,Haryana,14,14,11,0,28,0,0,0
374,26/03/20,6:00 PM,Haryana,16,14,11,0,30,0,0,2
401,27/03/20,10:00 AM,Haryana,16,14,11,0,30,0,0,0
428,28/03/20,6:00 PM,Haryana,19,14,12,0,33,1,0,3
455,29/03/20,7:30 PM,Haryana,-,-,17,0,33,5,0,0
482,30/03/20,9:30 PM,Haryana,-,-,18,0,36,1,0,3
510,31/03/20,8:30 PM,Haryana,-,-,21,0,40,3,0,4
539,01/04/20,7:30 PM,Haryana,-,-,21,0,43,0,0,3
568,02/04/20,6:00 PM,Haryana,-,-,21,0,43,0,0,0
598,03/04/20,6:00 PM,Haryana,-,-,24,0,49,3,0,6
629,04/04/20,6:00 PM,Haryana,-,-,24,0,49,0,0,0
659,05/04/20,6:00 PM,Haryana,-,-,25,1,59,1,1,10
689,06/04/20,6:00 PM,Haryana,-,-,25,1,84,0,0,25
719,07/04/20,6:00 PM,Haryana,-,-,25,1,90,0,0,6
750,08/04/20,5:00 PM,Haryana,-,-,28,3,147,3,2,57
781,09/04/20,5:00 PM,Haryana,-,-,29,3,169,1,0,22
812,10/04/20,5:00 PM,Haryana,-,-,29,3,169,0,0,0
843,11/04/20,5:00 PM,Haryana,-,-,29,3,177,0,0,8
874,12/04/20,5:00 PM,Haryana,-,-,29,3,185,0,0,8
905,13/04/20,5:00 PM,Haryana,-,-,29,3,185,0,0,0
937,14/04/20,5:00 PM,Haryana,-,-,34,3,199,5,0,14
970,15/04/20,5:00 PM,Haryana,-,-,34,3,199,0,0,0
1003,16/04/20,5:00 PM,Haryana,-,-,43,3,205,9,0,6
1036,17/04/20,5:00 PM,Haryana,-,-,43,3,205,0,0,0
1069,18/04/20,5:00 PM,Haryana,-,-,43,3,225,0,0,20
1102,19/04/20,5:00 PM,Haryana,-,-,87,3,233,44,0,8
1135,20/04/20,5:00 PM,Haryana,-,-,87,3,233,0,0,0
1168,21/04/20,5:00 PM,Haryana,-,-,127,3,254,40,0,21
1201,22/04/20,5:00 PM,Haryana,-,-,127,3,254,0,0,0
1233,23/04/20,5:00 PM,Haryana,-,-,140,3,262,13,0,8
1265,24/04/20,5:00 PM,Haryana,-,-,156,3,272,16,0,10
1297,25/04/20,5:00 PM,Haryana,-,-,156,3,272,0,0,0
1329,26/04/20,5:00 PM,Haryana,-,-,176,3,289,20,0,17
1361,27/04/20,5:00 PM,Haryana,-,-,176,3,289,0,0,0
1393,28/04/20,5:00 PM,Haryana,-,-,183,3,296,7,0,7
1425,29/04/20,5:00 PM,Haryana,-,-,209,3,310,26,0,14
1457,30/04/20,5:00 PM,Haryana,-,-,209,3,310,0,0,0
1489,01/05/20,5:00 PM,Haryana,-,-,209,3,313,0,0,3
1521,02/05/20,5:00 PM,Haryana,-,-,227,4,360,18,1,47
1553,03/05/20,5:00 PM,Haryana,-,-,227,4,394,0,0,34
1585,04/05/20,5:00 PM,Haryana,-,-,245,5,442,18,1,48
1617,05/05/20,5:00 PM,Haryana,-,-,254,6,517,9,1,75
1650,06/05/20,8:00 AM,Haryana,-,-,256,6,548,2,0,31
1683,07/05/20,8:00 AM,Haryana,-,-,260,7,594,4,1,46
1716,08/05/20,8:00 AM,Haryana,-,-,260,7,625,0,0,31
1749,09/05/20,8:00 AM,Haryana,-,-,279,8,647,19,1,22
1782,10/05/20,8:00 AM,Haryana,-,-,290,9,675,11,1,28
1815,11/05/20,8:00 AM,Haryana,-,-,300,10,703,10,1,28
1848,12/05/20,8:00 AM,Haryana,-,-,337,11,730,37,1,27
1881,13/05/20,8:00 AM,Haryana,-,-,342,11,780,5,0,50
1914,14/05/20,8:00 AM,Haryana,-,-,418,11,793,76,0,13
1947,15/05/20,8:00 AM,Haryana,-,-,439,11,818,21,0,25
1980,16/05/20,8:00 AM,Haryana,-,-,439,11,818,0,0,0
2013,17/05/20,8:00 AM,Haryana,-,-,514,13,887,75,2,69
2046,18/05/20,8:00 AM,Haryana,-,-,562,14,910,48,1,23
2079,19/05/20,8:00 AM,Haryana,-,-,598,14,928,36,0,18
2112,20/05/20,8:00 AM,Haryana,-,-,627,14,964,29,0,36
2146,21/05/20,8:00 AM,Haryana,-,-,648,14,993,21,0,29
2180,22/05/20,8:00 AM,Haryana,-,-,681,15,1031,33,1,38
2214,23/05/20,8:00 AM,Haryana,-,-,706,16,1067,25,1,36
2248,24/05/20,8:00 AM,Haryana,-,-,750,16,1131,44,0,64
2283,25/05/20,8:00 AM,Haryana,-,-,765,16,1184,15,0,53
2318,26/05/20,8:00 AM,Haryana,-,-,765,16,1184,0,0,0
2354,27/05/20,8:00 AM,Haryana,-,-,824,17,1305,59,1,121
2390,28/05/20,8:00 AM,Haryana,-,-,838,18,1381,14,1,76
2426,29/05/20,8:00 AM,Haryana,-,-,881,19,1504,43,1,123
2462,30/05/20,8:00 AM,Haryana,-,-,940,19,1721,59,0,217
2498,31/05/20,8:00 AM,Haryana,-,-,971,20,1923,31,1,202
2534,01/06/20,8:00 AM,Haryana,-,-,1048,20,2091,77,0,168
2570,02/06/20,8:00 AM,Haryana,-,-,1055,21,2356,7,1,265
2606,03/06/20,8:00 AM,Haryana,-,-,1069,23,2652,14,2,296
2642,04/06/20,8:00 AM,Haryana,-,-,1089,23,2954,20,0,302
2678,05/06/20,8:00 AM,Haryana,-,-,2134,24,3281,1045,1,327
2714,06/06/20,8:00 AM,Haryana,-,-,2134,24,3597,0,0,316
2750,07/06/20,8:00 AM,Haryana,-,-,2134,24,3952,0,0,355
2786,08/06/20,8:00 AM,Haryana,-,-,2134,28,4448,0,4,496
2822,09/06/20,8:00 AM,Haryana,-,-,2134,39,4854,0,11,406
2858,10/06/20,8:00 AM,Haryana,-,-,2134,45,5209,0,6,355
2895,11/06/20,8:00 AM,Haryana,-,-,2188,52,5579,54,7,370
2931,12/06/20,8:00 AM,Haryana,-,-,2260,64,5968,72,12,389
2967,13/06/20,8:00 AM,Haryana,-,-,2475,70,6334,215,6,366
3003,14/06/20,8:00 AM,Haryana,-,-,2803,78,6749,328,8,415
3039,15/06/20,8:00 AM,Haryana,-,-,3003,88,7208,200,10,459
3075,16/06/20,8:00 AM,Haryana,-,-,3565,100,7722,562,12,514
3111,17/06/20,8:00 AM,Haryana,-,-,3748,118,8272,183,18,550
3147,18/06/20,8:00 AM,Haryana,-,-,3952,130,8832,204,12,560
3183,19/06/20,8:00 AM,Haryana,-,-,4556,134,9218,604,4,386
3219,20/06/20,8:00 AM,Haryana,-,-,4889,144,9743,333,10,525
3255,21/06/20,8:00 AM,Haryana,-,-,5128,149,10223,239,5,480
3291,22/06/20,8:00 AM,Haryana,-,-,5557,160,10635,429,11,412
3327,23/06/20,8:00 AM,Haryana,-,-,5916,169,11025,359,9,390
3363,24/06/20,8:00 AM,Haryana,-,-,6498,178,11520,582,9,495
3399,25/06/20,8:00 AM,Haryana,-,-,6925,188,12010,427,10,490
3435,26/06/20,8:00 AM,Haryana,-,-,7380,198,12463,455,10,453
3471,27/06/20,8:00 AM,Haryana,-,-,8016,211,12884,636,13,421
3507,28/06/20,8:00 AM,Haryana,-,-,8472,218,13427,456,7,543
3543,29/06/20,8:00 AM,Haryana,-,-,8917,223,13829,445,5,402
3579,30/06/20,8:00 AM,Haryana,-,-,9502,232,14210,585,9,381
3615,01/07/20,8:00 AM,Haryana,-,-,9972,236,14548,470,4,338
3651,02/07/20,8:00 AM,Haryana,-,-,10499,240,14941,527,4,393
3687,03/07/20,8:00 AM,Haryana,-,-,11019,251,15509,520,11,568
3723,04/07/20,8:00 AM,Haryana,-,-,11691,255,16003,672,4,494
3759,05/07/20,8:00 AM,Haryana,-,-,12257,260,16548,566,5,545
3795,06/07/20,8:00 AM,Haryana,-,-,12944,265,17005,687,5,457
3831,07/07/20,8:00 AM,Haryana,-,-,13335,276,17504,391,11,499
3867,08/07/20,8:00 AM,Haryana,-,-,13645,279,17999,310,3,495
3903,09/07/20,8:00 AM,Haryana,-,-,14106,282,18690,461,3,691
3939,10/07/20,8:00 AM,Haryana,-,-,14510,287,19369,404,5,679
3975,11/07/20,8:00 AM,Haryana,-,-,14904,290,19934,394,3,565
4011,12/07/20,8:00 AM,Haryana,-,-,15394,297,20582,490,7,648
4047,13/07/20,8:00 AM,Haryana,-,-,15983,301,21240,589,4,658
4083,14/07/20,8:00 AM,Haryana,-,-,16602,308,21894,619,7,654
4119,15/07/20,8:00 AM,Haryana,-,-,17090,312,22628,488,4,734
4155,16/07/20,8:00 AM,Haryana,-,-,17667,319,23306,577,7,678
4191,17/07/20,8:00 AM,Haryana,-,-,18185,322,24002,518,3,696
4227,18/07/20,8:00 AM,Haryana,-,-,18718,327,24797,533,5,795
4263,19/07/20,8:00 AM,Haryana,-,-,19318,344,25547,600,17,750
4298,20/07/20,8:00 AM,Haryana,-,-,19793,349,26164,475,5,617
4333,21/07/20,8:00 AM,Haryana,-,-,20226,355,26858,433,6,694
254,21/03/20,6:00 PM,Himachal Pradesh,2,0,0,0,2,0,0,0
277,22/03/20,6:00 PM,Himachal Pradesh,2,0,0,0,2,0,0,0
300,23/03/20,6:00 PM,Himachal Pradesh,2,0,0,0,2,0,0,0
323,24/03/20,6:00 PM,Himachal Pradesh,3,0,0,1,3,0,1,1
347,25/03/20,6:00 PM,Himachal Pradesh,3,0,0,1,3,0,0,0
375,26/03/20,6:00 PM,Himachal Pradesh,3,0,0,1,3,0,0,0
402,27/03/20,10:00 AM,Himachal Pradesh,3,0,0,1,3,0,0,0
429,28/03/20,6:00 PM,Himachal Pradesh,3,0,0,1,3,0,0,0
456,29/03/20,7:30 PM,Himachal Pradesh,-,-,0,1,3,0,0,0
483,30/03/20,9:30 PM,Himachal Pradesh,-,-,0,1,3,0,0,0
511,31/03/20,8:30 PM,Himachal Pradesh,-,-,0,1,3,0,0,0
540,01/04/20,7:30 PM,Himachal Pradesh,-,-,0,1,3,0,0,0
569,02/04/20,6:00 PM,Himachal Pradesh,-,-,1,1,3,1,0,0
599,03/04/20,6:00 PM,Himachal Pradesh,-,-,1,1,6,0,0,3
630,04/04/20,6:00 PM,Himachal Pradesh,-,-,1,1,6,0,0,0
660,05/04/20,6:00 PM,Himachal Pradesh,-,-,1,1,6,0,0,0
690,06/04/20,6:00 PM,Himachal Pradesh,-,-,2,1,13,1,0,7
720,07/04/20,6:00 PM,Himachal Pradesh,-,-,2,1,13,0,0,0
751,08/04/20,5:00 PM,Himachal Pradesh,-,-,2,1,18,0,0,5
782,09/04/20,5:00 PM,Himachal Pradesh,-,-,2,1,18,0,0,0
813,10/04/20,5:00 PM,Himachal Pradesh,-,-,6,1,28,4,0,10
844,11/04/20,5:00 PM,Himachal Pradesh,-,-,6,1,28,0,0,0
875,12/04/20,5:00 PM,Himachal Pradesh,-,-,6,1,32,0,0,4
906,13/04/20,5:00 PM,Himachal Pradesh,-,-,13,1,32,7,0,0
938,14/04/20,5:00 PM,Himachal Pradesh,-,-,13,1,32,0,0,0
971,15/04/20,5:00 PM,Himachal Pradesh,-,-,13,1,33,0,0,1
1004,16/04/20,5:00 PM,Himachal Pradesh,-,-,16,1,35,3,0,2
1037,17/04/20,5:00 PM,Himachal Pradesh,-,-,16,1,35,0,0,0
1070,18/04/20,5:00 PM,Himachal Pradesh,-,-,16,1,38,0,0,3
1103,19/04/20,5:00 PM,Himachal Pradesh,-,-,16,1,39,0,0,1
1136,20/04/20,5:00 PM,Himachal Pradesh,-,-,16,1,39,0,0,0
1169,21/04/20,5:00 PM,Himachal Pradesh,-,-,16,1,39,0,0,0
1202,22/04/20,5:00 PM,Himachal Pradesh,-,-,16,1,39,0,0,0
1234,23/04/20,5:00 PM,Himachal Pradesh,-,-,18,1,40,2,0,1
1266,24/04/20,5:00 PM,Himachal Pradesh,-,-,18,1,40,0,0,0
1298,25/04/20,5:00 PM,Himachal Pradesh,-,-,18,1,40,0,0,0
1330,26/04/20,5:00 PM,Himachal Pradesh,-,-,22,1,40,4,0,0
1362,27/04/20,5:00 PM,Himachal Pradesh,-,-,22,1,40,0,0,0
1394,28/04/20,5:00 PM,Himachal Pradesh,-,-,22,1,40,0,0,0
1426,29/04/20,5:00 PM,Himachal Pradesh,-,-,25,1,40,3,0,0
1458,30/04/20,5:00 PM,Himachal Pradesh,-,-,25,1,40,0,0,0
1490,01/05/20,5:00 PM,Himachal Pradesh,-,-,28,1,40,3,0,0
1522,02/05/20,5:00 PM,Himachal Pradesh,-,-,30,1,40,2,0,0
1554,03/05/20,5:00 PM,Himachal Pradesh,-,-,33,1,40,3,0,0
1586,04/05/20,5:00 PM,Himachal Pradesh,-,-,34,1,40,1,0,0
1618,05/05/20,5:00 PM,Himachal Pradesh,-,-,38,1,41,4,0,1
1651,06/05/20,8:00 AM,Himachal Pradesh,-,-,38,2,42,0,1,1
1684,07/05/20,8:00 AM,Himachal Pradesh,-,-,38,2,45,0,0,3
1717,08/05/20,8:00 AM,Himachal Pradesh,-,-,38,2,46,0,0,1
1750,09/05/20,8:00 AM,Himachal Pradesh,-,-,38,2,50,0,0,4
1783,10/05/20,8:00 AM,Himachal Pradesh,-,-,38,2,50,0,0,0
1816,11/05/20,8:00 AM,Himachal Pradesh,-,-,39,2,55,1,0,5
1849,12/05/20,8:00 AM,Himachal Pradesh,-,-,39,2,59,0,0,4
1882,13/05/20,8:00 AM,Himachal Pradesh,-,-,39,2,65,0,0,6
1915,14/05/20,8:00 AM,Himachal Pradesh,-,-,39,2,66,0,0,1
1948,15/05/20,8:00 AM,Himachal Pradesh,-,-,39,2,74,0,0,8
1981,16/05/20,8:00 AM,Himachal Pradesh,-,-,39,3,76,0,1,2
2014,17/05/20,8:00 AM,Himachal Pradesh,-,-,43,3,78,4,0,2
2047,18/05/20,8:00 AM,Himachal Pradesh,-,-,44,3,80,1,0,2
2080,19/05/20,8:00 AM,Himachal Pradesh,-,-,44,3,90,0,0,10
2113,20/05/20,8:00 AM,Himachal Pradesh,-,-,47,3,92,3,0,2
2147,21/05/20,8:00 AM,Himachal Pradesh,-,-,54,3,110,7,0,18
2181,22/05/20,8:00 AM,Himachal Pradesh,-,-,59,3,152,5,0,42
2215,23/05/20,8:00 AM,Himachal Pradesh,-,-,59,3,168,0,0,16
2249,24/05/20,8:00 AM,Himachal Pradesh,-,-,61,3,185,2,0,17
2284,25/05/20,8:00 AM,Himachal Pradesh,-,-,63,3,203,2,0,18
2319,26/05/20,8:00 AM,Himachal Pradesh,-,-,67,5,223,4,2,20
2355,27/05/20,8:00 AM,Himachal Pradesh,-,-,67,5,247,0,0,24
2391,28/05/20,8:00 AM,Himachal Pradesh,-,-,70,5,273,3,0,26
2427,29/05/20,8:00 AM,Himachal Pradesh,-,-,70,5,276,0,0,3
2463,30/05/20,8:00 AM,Himachal Pradesh,-,-,87,5,295,17,0,19
2499,31/05/20,8:00 AM,Himachal Pradesh,-,-,111,5,313,24,0,18
2535,01/06/20,8:00 AM,Himachal Pradesh,-,-,120,5,331,9,0,18
2571,02/06/20,8:00 AM,Himachal Pradesh,-,-,122,5,340,2,0,9
2607,03/06/20,8:00 AM,Himachal Pradesh,-,-,140,5,345,18,0,5
2643,04/06/20,8:00 AM,Himachal Pradesh,-,-,150,5,359,10,0,14
2679,05/06/20,8:00 AM,Himachal Pradesh,-,-,179,5,383,29,0,24
2715,06/06/20,8:00 AM,Himachal Pradesh,-,-,189,5,393,10,0,10
2751,07/06/20,8:00 AM,Himachal Pradesh,-,-,194,5,400,5,0,7
2787,08/06/20,8:00 AM,Himachal Pradesh,-,-,224,5,413,30,0,13
2823,09/06/20,8:00 AM,Himachal Pradesh,-,-,227,5,421,3,0,8
2859,10/06/20,8:00 AM,Himachal Pradesh,-,-,249,5,445,22,0,24
2896,11/06/20,8:00 AM,Himachal Pradesh,-,-,254,6,451,5,1,6
2932,12/06/20,8:00 AM,Himachal Pradesh,-,-,280,6,470,26,0,19
2968,13/06/20,8:00 AM,Himachal Pradesh,-,-,297,6,486,17,0,16
3004,14/06/20,8:00 AM,Himachal Pradesh,-,-,313,6,502,16,0,16
3040,15/06/20,8:00 AM,Himachal Pradesh,-,-,337,7,518,24,1,16
3076,16/06/20,8:00 AM,Himachal Pradesh,-,-,353,8,556,16,1,38
3112,17/06/20,8:00 AM,Himachal Pradesh,-,-,372,8,560,19,0,4
3148,18/06/20,8:00 AM,Himachal Pradesh,-,-,372,8,569,0,0,9
3184,19/06/20,8:00 AM,Himachal Pradesh,-,-,382,8,595,10,0,26
3220,20/06/20,8:00 AM,Himachal Pradesh,-,-,388,8,619,6,0,24
3256,21/06/20,8:00 AM,Himachal Pradesh,-,-,413,8,656,25,0,37
3292,22/06/20,8:00 AM,Himachal Pradesh,-,-,425,8,673,12,0,17
3328,23/06/20,8:00 AM,Himachal Pradesh,-,-,437,8,727,12,0,54
3364,24/06/20,8:00 AM,Himachal Pradesh,-,-,443,8,775,6,0,48
3400,25/06/20,8:00 AM,Himachal Pradesh,-,-,466,8,806,23,0,31
3436,26/06/20,8:00 AM,Himachal Pradesh,-,-,477,9,839,11,1,33
3472,27/06/20,8:00 AM,Himachal Pradesh,-,-,502,9,864,25,0,25
3508,28/06/20,8:00 AM,Himachal Pradesh,-,-,509,9,894,7,0,30
3544,29/06/20,8:00 AM,Himachal Pradesh,-,-,529,9,916,20,0,22
3580,30/06/20,8:00 AM,Himachal Pradesh,-,-,556,9,942,27,0,26
3616,01/07/20,8:00 AM,Himachal Pradesh,-,-,580,10,953,24,1,11
3652,02/07/20,8:00 AM,Himachal Pradesh,-,-,614,10,979,34,0,26
3688,03/07/20,8:00 AM,Himachal Pradesh,-,-,628,10,1014,14,0,35
3724,04/07/20,8:00 AM,Himachal Pradesh,-,-,667,10,1033,39,0,19
3760,05/07/20,8:00 AM,Himachal Pradesh,-,-,704,11,1046,37,1,13
3796,06/07/20,8:00 AM,Himachal Pradesh,-,-,737,11,1063,33,0,17
3832,07/07/20,8:00 AM,Himachal Pradesh,-,-,763,11,1077,26,0,14
3868,08/07/20,8:00 AM,Himachal Pradesh,-,-,790,11,1083,27,0,6
3904,09/07/20,8:00 AM,Himachal Pradesh,-,-,833,11,1101,43,0,18
